id,origen,destino,tiempoViaje,capacidad,distancia
R11583,SITP089A05,SITP129A05,1,2000,716
R11584,SITP129A05,SITP099A05,1,2000,293
R11585,SITP099A05,SITP014A05,1,2000,546
R11586,SITP150A05,SITP035A05,1,2000,902
R11587,SITP035A05,SITP158A05,1,2000,905
R11588,SITP298B01,SITP182A01,1,2000,764
R11589,SITP182A01,SITP180A01,1,2000,497
R11590,SITP180A01,SITP179A01,1,2000,261
R11591,SITP240A01,SITP239A01,1,2000,377
R11592,SITP239A01,SITP070B01,1,2000,408
R11593,SITP070B01,SITP002A01,1,2000,380
R11594,SITP393A01,SITP391A01,1,2000,342
R11595,SITP401A01,SITP272A01,1,2000,309
R11596,SITP601A01,SITP599A01,1,2000,399
R11597,SITP373A01,SITP079A01,1,2000,188
R11598,SITP120A11,SITP068B11,1,2000,1079
R11599,TM02502,SITP617A01,2,2000,1382
R11600,SITP617A01,SITP567A01,1,2000,251
R11601,SITP567A01,SITP068A01,1,2000,168
R11602,SITP132A01,SITP060A01,1,2000,466
R11603,SITP779A00,SITPBD-002A,1,2000,681
R11604,SITPBD-002A,SITP238A00,1,2000,266
R11605,TM09103,SITP055A11,1,2000,134
R11606,SITP056A11,SITP398A11,1,2000,349
R11607,SITP398A11,SITP016A10,1,2000,348
R11608,SITP024A11,SITP419B11,1,2000,464
R11609,SITP592A11,SITP593A11,1,2000,199
R11610,SITP090A11,SITP463A11,1,2000,351
R11611,SITP463A11,SITP344A11,1,2000,260
R11612,SITP344A11,SITP221A11,1,2000,281
R11613,SITP221A11,SITP480A11,1,2000,204
R11614,SITP214A11,SITP217A11,1,2000,37
R11615,SITP217A11,SITP213A11,1,2000,199
R11616,SITP202A11,SITP178B11,1,2000,150
R11617,SITP663A08,SITP536A08,1,2000,414
R11618,SITP279A08,SITP630A08,1,2000,260
R11619,SITP281A08,SITP353A08,1,2000,164
R11620,SITP353A08,SITP545A08,1,2000,404
R11621,SITP545A08,SITP290A08,1,2000,155
R11622,SITP290A08,SITP641A08,1,2000,104
R11623,SITP330A08,SITP021A08,1,2000,431
R11624,SITP029A12,SITP502A12,1,2000,473
R11625,SITP502A12,SITP118A12,1,2000,295
R11626,SITP118A12,SITP019A12,1,2000,306
R11627,SITP387A01,SITP681A01,1,2000,385
R11628,SITP073A01,SITP079A01,1,2000,471
R11629,SITP074A01,SITP533A01,1,2000,161
R11630,SITP533A01,SITP538A01,1,2000,284
R11631,SITP538A01,SITP397A01,1,2000,155
R11632,SITP397A01,SITP389A01,1,2000,189
R11633,SITP389A01,SITP372A01,1,2000,990
R11634,SITP372A01,SITP269A01,1,2000,564
R11635,SITP269A01,SITP008A01,1,2000,840
R11636,SITP667A01,SITP206A01,1,2000,419
R11637,SITP204A01,SITP034A01,1,2000,234
R11638,SITP056A01,SITP666A01,1,2000,262
R11639,SITP666A01,SITP613A01,1,2000,34
R11640,SITPBD-056B,SITP168A01,1,2000,127
R11641,SITP165B01,SITPBD-049A,1,2000,611
R11642,SITPBD-036A,SITP364A00,1,2000,762
R11643,SITP366A00,SITP297A00,1,2000,425
R11644,SITP202A13,SITP226A13,1,2000,212
R11645,SITP248A13,SITP286A13,1,2000,189
R11646,SITP286A13,SITP409A13,1,2000,239
R11647,SITP269A13,SITP260A13,1,2000,376
R11648,SITP260A13,SITP259A13,1,2000,446
R11649,SITP259A13,SITP516A13,1,2000,665
R11650,SITP516A13,SITP529A13,1,2000,353
R11651,SITP529A13,SITP323A12,1,2000,318
R11652,SITP323A12,SITP437A12,1,2000,285
R11653,SITP421A11,SITP408A11,1,2000,160
R11654,SITP408A11,SITP326A12,1,2000,306
R11655,SITP326A12,SITP325A12,1,2000,326
R11656,SITP325A12,SITP516A13,1,2000,462
R11657,SITP260A13,SITP266A13,1,2000,392
R11658,SITP459A13,SITP458A13,1,2000,259
R11659,SITP458A13,SITP549A13,1,2000,213
R11660,SITP549A13,SITP010A13,1,2000,284
R11661,SITP010A13,SITP552A13,1,2000,243
R11662,SITP552A13,SITP522A13,1,2000,381
R11663,SITP522A13,SITP027A13,1,2000,376
R11664,SITP360A12,SITP022A13,1,2000,314
R11665,SITP272A12,SITP390A12,1,2000,427
R11666,SITP062A12,SITP157A12,1,2000,419
R11667,SITP157A12,SITP109A12,1,2000,401
R11668,SITP102A12,SITP103A12,1,2000,40
R11669,SITP099A12,SITP097A12,1,2000,391
R11670,SITP291A08,SITP667A08,1,2000,767
R11671,SITP667A08,SITP086A08,1,2000,511
R11672,SITP086A08,SITP363A08,1,2000,337
R11673,SITP363A08,SITP543A08,1,2000,540
R11674,SITP543A08,SITP662A08,1,2000,405
R11675,SITP662A08,SITP349A08,1,2000,755
R11676,SITP349A08,SITP540A08,1,2000,500
R11677,SITP540A08,SITP627A08,1,2000,207
R11678,SITP627A08,SITP525B08,1,2000,460
R11679,SITP364A08,SITP574A08,1,2000,888
R11680,SITP574A08,SITP292A08,1,2000,437
R11681,SITP292A08,SITP291A08,1,2000,44
R11682,SITP088A12,SITP077A12,1,2000,532
R11683,SITP060A11,SITP019B10,1,2000,461
R11684,SITP018A11,SITP110A11,1,2000,518
R11685,SITP110A11,SITP566A11,1,2000,653
R11686,SITP159A00,SITP254A00,1,2000,586
R11687,SITP038A05,SITP371A06,1,2000,551
R11688,SITP371A06,SITP153A06,1,2000,414
R11689,SITP418A05,SITP399A05,1,2000,438
R11690,SITP399A05,SITP259A05,1,2000,451
R11691,SITP259A05,SITP468A05,1,2000,630
R11692,SITP468A05,SITP399A05,1,2000,452
R11693,SITP399A05,SITP402A05,1,2000,205
R11694,SITP402A05,SITP201B05,1,2000,468
R11695,SITP019A08,SITP385A08,1,2000,276
R11696,SITP385A08,SITP271A08,1,2000,376
R11697,SITP271A08,SITP270A08,1,2000,91
R11698,SITP270A08,SITP256A08,1,2000,274
R11699,SITP105A08,SITP103A08,1,2000,216
R11700,SITP103A08,SITP278A08,1,2000,186
R11701,SITP278A08,SITP367A08,1,2000,246
R11702,SITP367A08,SITP271A08,1,2000,252
R11703,SITP271A08,SITP272A08,1,2000,96
R11704,SITP272A08,SITP329A08,1,2000,453
R11705,SITP329A08,SITP020A08,1,2000,471
R11706,SITP020A08,TM05000,1,2000,451
R11707,SITP789A00,SITP786A00,1,2000,62
R11708,SITP812A00,SITP810A00,1,2000,578
R11709,SITP414A13,SITP717A00,1,2000,768
R11710,SITP450A00,TM10004,1,2000,958
R11711,TM10004,SITP325A12,1,2000,585
R11712,SITP326A12,SITP437A12,1,2000,161
R11713,SITP421A11,SITP551A11,1,2000,619
R11714,SITP551A11,SITP110A11,1,2000,371
R11715,SITP101B11,SITP082A10,1,2000,277
R11716,SITP007A09,TM07006,1,2000,390
R11717,TM07005,SITP031B10,1,2000,416
R11718,SITP031B10,SITP033B10,1,2000,309
R11719,SITP223A10,SITP228A10,1,2000,205
R11720,SITP228A10,SITP220A10,1,2000,591
R11721,SITP220A10,SITP219A10,1,2000,303
R11722,SITP219A10,SITP218A10,1,2000,13
R11723,SITP219A10,SITP216A10,1,2000,237
R11724,SITP216A10,SITP193A10,1,2000,814
R11725,SITP193A10,SITP203A10,1,2000,181
R11726,SITP203A10,SITP200A10,1,2000,434
R11727,SITP200A10,SITP182A10,1,2000,213
R11728,SITP310A10,SITP272A10,1,2000,309
R11729,SITP272A10,SITP416A10,1,2000,306
R11730,SITP416A10,SITP274A10,1,2000,171
R11731,SITP646A00,SITP269A00,1,2000,331
R11732,SITP118A00,SITP754A00,1,2000,411
R11733,TM02304,SITP720A00,1,2000,852
R11734,SITP078A01,SITP104A01,1,2000,291
R11735,SITP384A01,SITP646A01,1,2000,716
R11736,SITP646A01,SITP226A01,1,2000,1018
R11737,SITP321A01,SITP443A01,1,2000,129
R11738,SITP444A01,SITP447A01,1,2000,287
R11739,SITP523A01,SITP524A01,1,2000,75
R11740,SITP524A01,SITP450A01,1,2000,360
R11741,SITP450A01,SITP522A01,1,2000,170
R11742,SITP522A01,SITP479A01,1,2000,270
R11743,SITP565A01,SITP452A01,1,2000,123
R11744,SITP323A02,SITP062A02,1,2000,460
R11745,SITP062A02,SITP064A02,1,2000,421
R11746,SITP064A02,SITP363A02,1,2000,691
R11747,SITP363A02,SITP180A02,1,2000,654
R11748,SITP106A02,SITP020A02,1,2000,417
R11749,SITP020A02,SITP206A02,1,2000,358
R11750,SITP206A02,SITP067A02,1,2000,479
R11751,SITP095A02,SITP323A02,1,2000,227
R11752,SITP213A03,SITP402A00,1,2000,369
R11753,TM03013,TM03014,1,2000,512
R11754,SITP115C04,SITP198A04,1,2000,174
R11755,SITP198A04,SITP108B04,1,2000,292
R11756,SITP108B04,SITP109A04,1,2000,382
R11757,SITP016A09,SITP112B09,1,2000,609
R11758,SITP022A12,SITP019A12,1,2000,417
R11759,SITP116A12,SITP405B12,1,2000,345
R11760,SITP062B12,SITP111A12,1,2000,462
R11761,SITP344A12,SITP094A12,1,2000,431
R11762,SITP615A03,SITP578A03,1,2000,994
R11763,SITP049A02,TM03012,1,2000,639
R11764,SITP423A04,SITP168A00,1,2000,687
R11765,TM09123,SITP682A00,1,2000,509
R11766,SITP688A00,SITP691A00,1,2000,812
R11767,SITP691A00,SITP236B00,1,2000,742
R11768,SITP236B00,SITP092A00,1,2000,671
R11769,TM14003,SITP467A00,1,2000,630
R11770,SITP467A00,SITP838A00,1,2000,950
R11771,SITP067A07,SITP066A07,1,2000,200
R11772,TM05107,SITP332A07,1,2000,435
R11773,SITP332A07,SITP313A07,1,2000,447
R11774,SITP663A08,SITP535A08,1,2000,364
R11775,SITP541A08,SITP542A08,1,2000,334
R11776,SITP542A08,SITP544A08,1,2000,392
R11777,SITP362A08,SITP301A08,1,2000,520
R11778,SITP301A08,SITP578A08,1,2000,249
R11779,SITP578A08,SITP295A08,1,2000,480
R11780,SITP295A08,SITP362A08,1,2000,408
R11781,SITP362A08,SITP363A08,1,2000,33
R11782,SITP363A08,SITP054A08,1,2000,658
R11783,SITP054A08,SITP215A08,1,2000,222
R11784,SITP399A00,SITP328B00,1,2000,441
R11785,SITP328B00,SITP021A00,1,2000,282
R11786,SITP162A00,SITP119A00,1,2000,364
R11787,SITP119A00,SITP121A00,1,2000,408
R11788,SITP121A00,SITP792A00,1,2000,231
R11789,SITP108A00,SITP109A00,1,2000,279
R11790,SITP109A00,SITP112A00,1,2000,562
R11791,SITP112A00,SITP097A00,1,2000,148
R11792,SITP097A00,SITP655A00,1,2000,320
R11793,SITP113A00,SITP480A00,1,2000,455
R11794,SITP480A00,SITP243B00,1,2000,591
R11795,SITP891A00,SITP194A00,1,2000,458
R11796,SITP027A00,SITP121A00,1,2000,341
R11797,SITP188A00,SITP022A00,1,2000,296
R11798,SITP022A00,SITP341A00,1,2000,425
R11799,SITP225A04,SITP128A04,1,2000,668
R11800,SITP056A04,SITP172A05,1,2000,92
R11801,SITP172A05,SITP478A05,1,2000,268
R11802,SITP125A04,SITP126B04,1,2000,359
R11803,SITP126B04,SITP311B05,1,2000,168
R11804,SITP323A04,SITP257A05,1,2000,274
R11805,SITP232A05,SITP206A05,1,2000,135
R11806,SITP8487,TM09110,1,2000,572
R11807,SITP872A00,TM09116,1,2000,701
R11808,SITP690A00,SITP688A00,1,2000,585
R11809,SITP683A00,SITP682A00,1,2000,252
R11810,SITP642A08,SITP281A08,1,2000,377
R11811,SITP630A08,SITP277A09,1,2000,794
R11812,SITP280A09,SITP287A09,1,2000,762
R11813,SITP287A09,SITP292A09,1,2000,323
R11814,SITP292A09,SITP645A09,1,2000,688
R11815,SITP645A09,SITP646A09,1,2000,292
R11816,SITP042A10,SITP203A10,1,2000,699
R11817,SITP327A11,SITP301B11,1,2000,134
R11818,SITP274A11,SITP549A11,1,2000,29
R11819,SITP549A11,SITP259A11,1,2000,212
R11820,SITP259A11,SITP546A11,1,2000,268
R11821,SITP546A11,SITP547A11,1,2000,11
R11822,SITP547A11,SITP248A11,1,2000,244
R11823,SITP248A11,SITP545A11,1,2000,192
R11824,SITP560A11,SITP440A11,1,2000,215
R11825,SITP127A00,SITP323B00,1,2000,337
R11826,SITP013A08,SITP519A08,1,2000,527
R11827,SITP519A08,SITP472A08,1,2000,307
R11828,SITP472A08,SITP482A08,1,2000,628
R11829,SITP482A08,SITP481A08,1,2000,214
R11830,SITP481A08,E007,1,2000,408
R11831,E007,SITP550A08,1,2000,197
R11832,SITP550A08,SITP156A08,1,2000,264
R11833,SITP104A11,SITP404A11,1,2000,372
R11834,SITP038A08,SITP032A07,1,2000,144
R11835,SITP032A07,SITP041A08,1,2000,865
R11836,SITP436A05,SITP176D05,1,2000,470
R11837,SITP123A04,SITP055A04,1,2000,491
R11838,SITP154B04,SITP304A04,1,2000,509
R11839,SITP304A04,SITP153A04,1,2000,166
R11840,SITP153A04,SITP246A04,1,2000,793
R11841,SITP246A04,SITP149A04,1,2000,417
R11842,SITP149A04,SITP321A04,1,2000,498
R11843,SITP400A01,SITP100A01,1,2000,162
R11844,SITP126A01,SITP128A01,1,2000,358
R11845,SITP128A01,SITP223A01,1,2000,801
R11846,SITP223A01,SITP028A01,1,2000,599
R11847,TM05001,SITP028B08,1,2000,313
R11848,SITP580A08,SITP322A07,1,2000,695
R11849,SITP322A07,SITP319A07,1,2000,732
R11850,SITP376A07,SITP370A07,1,2000,562
R11851,SITP370A07,SITP369A07,1,2000,512
R11852,SITP369A07,SITP839A00,1,2000,499
R11853,TM02303,SITP124A00,1,2000,674
R11854,SITP628A01,SITP326A02,1,2000,961
R11855,SITP326A02,SITP325A02,1,2000,355
R11856,SITP325A02,SITP634A01,1,2000,840
R11857,SITP354A05,SITP413A05,1,2000,408
R11858,SITP436A04,SITP045A04,1,2000,392
R11859,SITP045A04,SITP092A04,1,2000,282
R11860,SITP309B04,SITP176C05,1,2000,379
R11861,SITP176C05,SITP109A04,1,2000,1050
R11862,SITP014A04,SITP181A05,1,2000,226
R11863,SITP183C05,SITP452A05,1,2000,520
R11864,SITP452A05,SITP121A04,1,2000,765
R11865,SITP151A00,SITP192A00,1,2000,244
R11866,SITP153A00,SITPBD-022A,1,2000,170
R11867,SITPBD-022A,SITP232C00,1,2000,517
R11868,SITP638A00,SITP262A00,1,2000,415
R11869,SITPBD-027A,SITP874A00,1,2000,433
R11870,SITP874A00,SITP191A00,1,2000,550
R11871,SITP090A00,SITP133A00,1,2000,446
R11872,SITP133A00,SITP350A07,1,2000,611
R11873,SITP029A07,SITP082A07,1,2000,183
R11874,SITP082A07,SITP080A07,1,2000,593
R11875,SITP080A07,SITP109A07,1,2000,228
R11876,SITP270A07,SITP382A07,1,2000,271
R11877,SITP382A07,SITP263A07,1,2000,191
R11878,SITP263A07,SITP260A07,1,2000,267
R11879,SITP260A07,SITP256A07,1,2000,264
R11880,SITP256A07,SITP252A07,1,2000,325
R11881,SITP252A07,SITP631A08,1,2000,480
R11882,SITP631A08,SITP474A08,1,2000,335
R11883,SITP474A08,SITP522A08,1,2000,265
R11884,SITP519A09,SITP104C09,1,2000,295
R11885,SITP107B09,SITP315A08,1,2000,323
R11886,SITP315A08,SITP132A08,1,2000,128
R11887,SITP132A08,SITP314A08,1,2000,244
R11888,SITP174B08,SITP175A08,1,2000,56
R11889,SITP239A08,SITP020A08,1,2000,546
R11890,SITP327A08,SITP019A08,1,2000,259
R11891,SITP333A08,SITP556A08,1,2000,459
R11892,SITP556A08,SITP627A08,1,2000,196
R11893,SITP143A08,SITP101A08,1,2000,439
R11894,SITP101A08,SITP104A08,1,2000,491
R11895,SITP104A08,SITP267A09,1,2000,235
R11896,SITP267A09,SITP268A09,1,2000,225
R11897,SITP268A09,SITP258A09,1,2000,343
R11898,SITP249A09,SITP534A09,1,2000,591
R11899,SITP559A08,SITP491A08,1,2000,224
R11900,SITP491A08,SITP584B08,1,2000,519
R11901,SITP117A08,SITP104B09,1,2000,232
R11902,SITP627B09,SITP496A08,1,2000,305
R11903,SITP496A08,SITP483A08,1,2000,349
R11904,SITP483A08,SITP203A08,1,2000,361
R11905,SITP203A08,SITP119A08,1,2000,450
R11906,SITP119A08,SITP486A08,1,2000,430
R11907,SITP486A08,SITP487A08,1,2000,26
R11908,SITP272A12,SITP560A12,1,2000,311
R11909,SITP560A12,SITP130A12,1,2000,306
R11910,SITP132A12,SITP134A12,1,2000,125
R11911,SITP134A12,SITP579A11,1,2000,166
R11912,SITP497A11,SITP074A11,1,2000,242
R11913,SITP119B08,SITP107A08,1,2000,392
R11914,SITP564A08,SITP006A08,1,2000,492
R11915,SITP038A05,SITP058A05,1,2000,163
R11916,SITP058A05,SITP079B05,1,2000,686
R11917,SITP177A12,SITP053A12,1,2000,192
R11918,SITP036B12,SITP197A12,1,2000,145
R11919,SITP187A03,SITP015A03,1,2000,647
R11920,SITP094A02,SITP331A02,1,2000,799
R11921,SITP331A02,SITP183A02,2,2000,1351
R11922,SITP183A02,SITP162A02,1,2000,838
R11923,SITP162A02,SITP165A02,1,2000,380
R11924,SITP163B02,SITP167A02,1,2000,375
R11925,SITP167A02,SITP098A02,1,2000,398
R11926,SITP311A02,SITP145A01,1,2000,699
R11927,SITP245D00,SITP652A00,1,2000,455
R11928,SITP014B12,SITP016A12,1,2000,310
R11929,SITP016A12,SITP485A13,1,2000,260
R11930,SITP485A13,SITP157A13,1,2000,132
R11931,SITP164A13,SITP388A13,1,2000,164
R11932,SITP388A13,SITP156A13,1,2000,111
R11933,SITP011A06,SITP162A06,1,2000,595
R11934,SITP062B09,SITP113A09,1,2000,601
R11935,SITP113A09,SITP112B09,1,2000,575
R11936,SITP498A12,SITP158A12,1,2000,276
R11937,SITP152A12,SITP151A12,1,2000,377
R11938,SITP365A12,SITP363A12,1,2000,284
R11939,SITP363A12,SITP364A12,1,2000,32
R11940,SITP297A12,SITP294A12,1,2000,207
R11941,SITP252A12,SITP250A12,1,2000,150
R11942,SITP134B12,SITP004A12,1,2000,222
R11943,SITP037A11,SITP036A11,1,2000,368
R11944,SITP036A11,SITP583A11,1,2000,367
R11945,SITP583A11,SITP078A11,1,2000,535
R11946,SITP419B11,SITP020A10,1,2000,122
R11947,SITP467A08,SITP471A08,1,2000,390
R11948,SITP471A08,SITP061B09,1,2000,470
R11949,SITP130A08,SITP179A08,1,2000,411
R11950,SITP179A08,SITP164B08,1,2000,266
R11951,SITP354A08,SITP025A08,1,2000,306
R11952,SITP025A08,SITP335A08,1,2000,156
R11953,SITP386A08,SITP391A08,1,2000,118
R11954,SITP391A08,SITP063A08,1,2000,663
R11955,SITP422A08,SITP418A08,1,2000,227
R11956,SITP418A08,SITP601A08,1,2000,455
R11957,SITP438A06,SITP011A07,1,2000,567
R11958,SITP011A07,SITP440A06,1,2000,481
R11959,SITP440A06,SITP441A06,1,2000,294
R11960,SITP441A06,SITP335A06,1,2000,252
R11961,SITP335A06,SITP012A06,1,2000,365
R11962,SITP062A06,SITP239A06,1,2000,363
R11963,SITP239A06,SITP405A06,1,2000,122
R11964,SITP405A06,SITP157A06,1,2000,599
R11965,SITP117B05,SITP141A05,1,2000,1050
R11966,SITP141A05,SITP122A05,1,2000,894
R11967,SITP122A05,SITP293A05,1,2000,224
R11968,SITP293A05,SITP120B04,1,2000,445
R11969,SITP153A00,SITP047A00,1,2000,336
R11970,SITP047A00,SITP584A00,1,2000,294
R11971,SITP394A00,SITPBD-050A,1,2000,196
R11972,SITP015C04,SITP123A05,1,2000,763
R11973,SITP123A05,SITP437A05,1,2000,1128
R11974,SITP117B05,SITP371A05,1,2000,634
R11975,SITP371A05,TM06101,1,2000,156
R11976,SITP487A05,SITP403A05,1,2000,888
R11977,SITP038A05,SITP378A05,1,2000,845
R11978,SITP380A05,SITP377B05,1,2000,1014
R11979,SITP377A05,SITP383A06,1,2000,1134
R11980,SITP383A06,SITP115A06,1,2000,489
R11981,SITP115A06,SITP185A06,1,2000,23
R11982,SITP185A06,SITP435A06,1,2000,616
R11983,SITP435A06,SITP374A06,1,2000,380
R11984,SITP011A06,SITP440A06,1,2000,404
R11985,SITP440A06,SITP439A06,1,2000,181
R11986,SITP439A06,SITP438A06,1,2000,245
R11987,SITP278A03,SITP284A03,1,2000,315
R11988,SITP284A03,SITP152A03,1,2000,138
R11989,SITP152A03,SITP149A03,1,2000,294
R11990,SITP142A03,SITP138A03,1,2000,241
R11991,SITP412A03,SITP192A03,1,2000,533
R11992,SITP028A01,SITP420A01,1,2000,100
R11993,SITP420A01,SITP379A01,1,2000,564
R11994,SITP308A01,SITP317A01,1,2000,190
R11995,SITP117A01,SITP058A01,1,2000,337
R11996,SITP116A01,SITP265A01,1,2000,165
R11997,SITP265A01,SITP282A01,1,2000,384
R11998,SITP253B09,SITP241A08,1,2000,664
R11999,SITP241A08,SITP285A08,1,2000,357
R12000,SITP279A08,SITP283A08,1,2000,383
R12001,SITP526A08,SITP366A08,1,2000,229
R12002,SITP366A08,SITP019A08,1,2000,345
R12003,SITP356B07,SITP123B07,1,2000,367
R12004,SITP123B07,SITP127B07,1,2000,920
R12005,SITP396A06,SITP397A06,1,2000,837
R12006,SITP115A06,SITP125A06,1,2000,667
R12007,SITP009A05,SITP169A05,1,2000,370
R12008,SITP276A04,SITP411A04,1,2000,455
R12009,SITP008A04,SITP011A04,1,2000,604
R12010,SITP082A03,SITP081A03,1,2000,52
R12011,SITP202A03,SITP009A03,1,2000,398
R12012,SITP009A03,SITP103A03,1,2000,307
R12013,SITP078A03,SITP547A03,1,2000,189
R12014,SITP191B03,SITP193A03,1,2000,378
R12015,SITP414A03,SITP362A03,1,2000,369
R12016,SITP362A03,SITP337A03,1,2000,346
R12017,SITP510A03,SITP399A03,1,2000,619
R12018,SITP526A12,SITP527A12,1,2000,37
R12019,SITP136A12,TM09004,1,2000,138
R12020,SITP013B10,SITP093B10,1,2000,75
R12021,SITP130A05,SITP129B05,1,2000,201
R12022,SITP129B05,SITP027B05,1,2000,567
R12023,SITP027B05,SITP127B05,1,2000,390
R12024,SITP032A05,SITP179A04,1,2000,515
R12025,SITP029A04,SITP294A04,1,2000,357
R12026,SITP294A04,SITP153A04,1,2000,473
R12027,SITP086A04,SITP083A04,1,2000,277
R12028,SITP083A04,SITP314A04,1,2000,485
R12029,SITP161A04,SITP356A05,1,2000,638
R12030,SITP356A05,SITP413A05,1,2000,240
R12031,SITP502A13,SITP229A13,1,2000,533
R12032,SITP240A13,SITP237A13,1,2000,16
R12033,SITP237A13,SITP243A13,1,2000,178
R12034,SITP586C13,SITP099A13,1,2000,165
R12035,SITP099A13,SITP586E13,1,2000,120
R12036,SITP586E13,SITP586A13,1,2000,80
R12037,SITP586A13,SITP101A13,1,2000,349
R12038,SITP003A13,SITP264A13,1,2000,202
R12039,SITP264A13,SITP263A13,1,2000,141
R12040,SITP229A13,SITP498A13,1,2000,352
R12041,SITP498A13,SITP502A13,1,2000,338
R12042,SITP123A12,SITP331A12,1,2000,487
R12043,SITP331A12,SITP428A12,1,2000,363
R12044,SITP238A12,SITP518A12,1,2000,181
R12045,SITP518A12,SITP240A12,1,2000,199
R12046,SITP240A12,SITP340A12,1,2000,268
R12047,SITP340A12,SITP435A12,1,2000,287
R12048,SITP435A12,SITP260A12,1,2000,99
R12049,SITP260A12,SITP515A12,1,2000,175
R12050,SITP515A12,SITP252A12,1,2000,131
R12051,SITP267A12,SITP266A12,1,2000,8
R12052,SITP279A12,SITP071A12,1,2000,299
R12053,SITP115A07,SITP111A07,1,2000,652
R12054,SITP111A07,SITP109A07,1,2000,718
R12055,SITP080A07,SITP083A07,1,2000,597
R12056,SITP083A07,SITP029A07,1,2000,191
R12057,SITP095D07,SITP199A06,1,2000,517
R12058,SITP199A06,SITP203A06,1,2000,317
R12059,SITP203A06,SITP406A06,1,2000,555
R12060,SITP406A06,SITP205A06,1,2000,225
R12061,SITP430A08,SITP065A08,1,2000,215
R12062,SITP059A08,SITP431A08,1,2000,158
R12063,SITP431A08,SITP398A08,1,2000,314
R12064,SITP391A08,SITP388A08,1,2000,149
R12065,SITP444A12,SITP066A11,1,2000,671
R12066,SITP066A11,SITP360A00,1,2000,102
R12067,SITP360A00,SITP113A11,1,2000,643
R12068,SITP113A11,SITP416A00,1,2000,446
R12069,SITP416A00,SITP357A00,1,2000,138
R12070,SITP394A10,SITP302B10,1,2000,143
R12071,SITP616A09,SITP355A09,1,2000,464
R12072,SITP092A10,SITP193A10,1,2000,751
R12073,SITP193A10,SITP178A10,1,2000,511
R12074,SITP178A10,SITP197A10,1,2000,149
R12075,SITP197A10,SITP305A10,1,2000,306
R12076,SITP305A10,SITP172A10,1,2000,410
R12077,SITP172A10,SITP296A10,1,2000,222
R12078,SITP296A10,SITP368A10,1,2000,264
R12079,SITP368A10,SITP369A10,1,2000,149
R12080,SITP437A06,SITP125A06,1,2000,400
R12081,SITP038A05,SITP484A05,1,2000,546
R12082,SITP484A05,SITP194A05,1,2000,574
R12083,SITP194A05,SITP8486,1,2000,430
R12084,SITP8486,SITP383A05,1,2000,237
R12085,SITP383A06,SITP105A06,1,2000,1103
R12086,SITP038A05,SITP369A06,1,2000,296
R12087,SITP369A06,SITP074A06,1,2000,248
R12088,SITP523A08,SITP481A08,1,2000,209
R12089,SITP550A08,SITP044A08,1,2000,415
R12090,SITP044A08,SITP402A07,1,2000,437
R12091,SITP402A07,SITP255A07,1,2000,284
R12092,SITP255A07,SITP258A07,1,2000,177
R12093,SITP258A07,SITP261A07,1,2000,325
R12094,SITP261A07,SITP262A07,1,2000,219
R12095,SITP262A07,SITP268A07,1,2000,365
R12096,SITP268A07,SITP271A07,1,2000,215
R12097,SITP029A07,SITP028A07,1,2000,549
R12098,SITP028A07,SITP031A06,1,2000,592
R12099,SITP090A00,SITP350A00,1,2000,472
R12100,SITP533A00,SITP266A00,1,2000,520
R12101,SITP175A05,SITP090A04,1,2000,304
R12102,SITP241A04,SITP097A04,1,2000,187
R12103,SITP097A04,SITP039A04,1,2000,275
R12104,SITP353A05,SITP354A05,1,2000,32
R12105,SITP617A09,SITP408A09,1,2000,493
R12106,SITP408A09,SITP091B09,1,2000,621
R12107,SITP015B09,SITP014D09,1,2000,64
R12108,SITP014D09,SITP159A08,1,2000,269
R12109,SITP155D08,SITP502A08,1,2000,298
R12110,SITP502A08,SITP550A08,1,2000,297
R12111,SITP550A08,SITP210A07,1,2000,619
R12112,SITP210A07,SITP255A07,1,2000,468
R12113,SITP259A07,SITP267A07,1,2000,227
R12114,SITP368A00,SITP297A00,1,2000,455
R12115,SITP231A00,SITP098B00,1,2000,595
R12116,SITP098B00,SITP034A00,1,2000,509
R12117,TM05105,SITP265A07,1,2000,567
R12118,SITP265A07,SITP253A07,1,2000,482
R12119,SITP253A07,SITP208A07,1,2000,401
R12120,SITP208A07,SITP037A07,1,2000,212
R12121,SITP037A07,SITP098D07,1,2000,502
R12122,SITP098D07,SITP001B08,1,2000,451
R12123,SITP001B08,SITP501D08,1,2000,311
R12124,SITP502D08,SITP162D08,1,2000,474
R12125,SITP162D08,SITP162A08,1,2000,137
